longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,households_per_capita
-116.88,33.74,20.0,3111.0,623.0,1000,508,2,140000.0,0.508
-116.88,33.05,11.0,7217.0,1583.0,4197,1502,3,166700.0,0.35787467238503695
-116.88,33.02,16.0,3204.0,541.0,1818,529,5,171500.0,0.290979097909791
-116.88,32.86,9.0,3049.0,471.0,1527,515,5,196600.0,0.3372626064178127
-116.89,33.93,29.0,4549.0,916.0,2494,912,2,72600.0,0.3656776263031275
-116.89,33.92,10.0,2653.0,621.0,1967,598,3,81000.0,0.3040162684290798
-116.89,33.86,2.0,6900.0,1238.0,1950,980,3,146300.0,0.5025641025641026
-116.89,33.75,23.0,2719.0,538.0,930,485,2,81700.0,0.521505376344086
-116.89,33.48,14.0,1016.0,219.0,443,169,3,137500.0,0.38148984198645597
-116.89,32.99,14.0,2816.0,501.0,1448,452,5,210900.0,0.31215469613259667
-116.89,32.85,16.0,1743.0,333.0,652,322,3,158300.0,0.4938650306748466
-116.89,32.85,15.0,3560.0,593.0,1757,574,5,185300.0,0.32669322709163345
-116.89,32.67,9.0,2652.0,393.0,1355,362,6,293100.0,0.26715867158671586
-116.9,34.69,10.0,337.0,102.0,108,50,0,55000.0,0.46296296296296297
-116.9,34.52,20.0,3481.0,840.0,1694,587,1,77700.0,0.346517119244392
-116.9,34.25,16.0,3018.0,523.0,556,244,4,189700.0,0.43884892086330934
-116.9,33.98,30.0,3915.0,672.0,1820,643,4,98600.0,0.3532967032967033
-116.9,33.93,34.0,3183.0,738.0,1820,647,2,71800.0,0.3554945054945055
-116.9,33.74,14.0,2281.0,426.0,894,430,2,127900.0,0.4809843400447427
-116.9,33.65,15.0,652.0,149.0,248,97,2,93800.0,0.3911290322580645
-116.9,33.22,11.0,4132.0,773.0,2012,703,3,234500.0,0.34940357852882703
-116.9,33.03,11.0,3213.0,634.0,1975,579,3,167200.0,0.2931645569620253
-116.9,32.9,19.0,3090.0,552.0,1621,520,4,189200.0,0.3207896360271437
-116.9,32.84,18.0,4215.0,810.0,2104,773,4,146900.0,0.3673954372623574
-116.9,32.84,18.0,3612.0,737.0,1864,713,3,153800.0,0.3825107296137339
-116.9,32.79,21.0,3770.0,491.0,1410,446,7,294700.0,0.31631205673758866
-116.9,32.77,8.0,3600.0,492.0,1421,482,6,307100.0,0.3391977480647431
-116.91,34.0,18.0,553.0,100.0,215,82,6,193800.0,0.3813953488372093
-116.91,33.75,13.0,10886.0,2127.0,4266,1955,2,123400.0,0.45827473042662914
-116.91,33.71,19.0,6807.0,1164.0,2703,1055,3,189700.0,0.3903070662227155
-116.91,32.87,14.0,3048.0,597.0,1690,576,4,147100.0,0.3408284023668639
-116.91,32.86,15.0,3153.0,628.0,1633,527,4,131000.0,0.3227189222290263
-116.91,32.86,10.0,3699.0,838.0,2310,759,3,139500.0,0.32857142857142857
-116.91,32.85,21.0,4152.0,703.0,2255,697,5,159500.0,0.3090909090909091
-116.91,32.83,16.0,5203.0,898.0,2515,862,4,174400.0,0.3427435387673956
-116.91,32.82,14.0,1978.0,424.0,1085,387,4,170100.0,0.3566820276497696
-116.91,32.81,22.0,4331.0,637.0,1952,654,5,232000.0,0.3350409836065574
-116.91,32.8,32.0,1943.0,287.0,1081,292,6,208800.0,0.27012025901942643
-116.91,32.78,15.0,4058.0,511.0,1580,473,8,316400.0,0.2993670886075949
-116.91,32.73,8.0,4630.0,624.0,2048,575,6,300300.0,0.28076171875
-116.92,33.63,18.0,397.0,89.0,239,80,3,143800.0,0.33472803347280333
-116.92,32.85,23.0,1378.0,269.0,767,266,4,145000.0,0.3468057366362451
-116.92,32.84,16.0,4675.0,834.0,2188,817,5,178000.0,0.373400365630713
-116.92,32.82,34.0,1765.0,284.0,772,282,5,165300.0,0.36528497409326427
-116.92,32.82,17.0,2492.0,494.0,1278,439,3,155700.0,0.3435054773082942
-116.92,32.82,16.0,2784.0,468.0,1458,465,4,184600.0,0.31893004115226337
-116.92,32.8,33.0,1518.0,268.0,857,272,4,160400.0,0.31738623103850644
-116.92,32.78,21.0,4192.0,752.0,2101,710,4,159100.0,0.3379343169919086
-116.92,32.76,9.0,1859.0,307.0,947,304,6,181300.0,0.32101372756071805
-116.93,33.93,13.0,7804.0,1594.0,3297,1469,2,95600.0,0.44555656657567483
-116.93,33.75,14.0,6027.0,1148.0,3136,1036,3,121500.0,0.33035714285714285
-116.93,33.74,15.0,3757.0,666.0,1693,654,4,112800.0,0.38629651506202006
-116.93,33.06,16.0,3490.0,545.0,1628,535,5,239900.0,0.3286240786240786
-116.93,32.87,17.0,3722.0,670.0,1561,604,4,211900.0,0.3869314541960282
-116.93,32.85,5.0,4116.0,990.0,2770,905,3,150000.0,0.3267148014440433
-116.93,32.85,15.0,3273.0,895.0,1872,842,3,119000.0,0.4497863247863248
-116.93,32.83,21.0,1283.0,278.0,684,289,2,163500.0,0.42251461988304095
-116.93,32.82,26.0,4129.0,714.0,1820,718,4,171000.0,0.3945054945054945
-116.93,32.81,18.0,2447.0,466.0,1573,472,3,125400.0,0.3000635727908455
-116.93,32.79,23.0,5759.0,1258.0,3108,1202,3,140600.0,0.38674388674388677
-116.93,32.79,19.0,3354.0,699.0,1948,682,3,142300.0,0.35010266940451745
-116.94,34.4,20.0,6541.0,1401.0,2631,980,2,78500.0,0.3724819460281262
-116.94,34.24,27.0,12342.0,2630.0,1300,566,2,153500.0,0.43538461538461537
-116.94,33.77,14.0,7240.0,1410.0,2708,1240,2,137600.0,0.45790251107828656
-116.94,33.74,19.0,2901.0,445.0,1414,475,5,118900.0,0.3359264497878359
-116.94,33.73,17.0,5160.0,851.0,2344,781,4,120000.0,0.33319112627986347
-116.94,32.89,24.0,2541.0,381.0,1078,372,5,227800.0,0.3450834879406308
-116.94,32.87,24.0,2824.0,441.0,1480,471,5,177200.0,0.31824324324324327
-116.94,32.84,32.0,1607.0,253.0,778,262,5,166300.0,0.33676092544987146
-116.94,32.83,38.0,1701.0,317.0,872,304,4,147800.0,0.3486238532110092
-116.94,32.82,35.0,1737.0,285.0,826,294,3,159200.0,0.3559322033898305
-116.94,32.8,28.0,3042.0,729.0,1964,703,2,137500.0,0.3579429735234216
-116.94,32.8,21.0,7906.0,2292.0,4868,2117,2,109800.0,0.43488085456039444
-116.94,32.78,17.0,13559.0,2656.0,6990,2533,3,193200.0,0.36237482117310443
-116.94,32.75,4.0,14934.0,2479.0,6945,2418,5,229700.0,0.34816414686825053
-116.95,33.97,14.0,5320.0,974.0,1947,843,3,116300.0,0.43297380585516176
-116.95,33.79,8.0,10997.0,2205.0,5060,1949,2,95300.0,0.3851778656126482
-116.95,33.78,24.0,3409.0,804.0,1939,739,2,74000.0,0.3811242908715833
-116.95,33.76,10.0,6890.0,1702.0,3141,1451,2,95900.0,0.4619547914676855
-116.95,33.75,23.0,4676.0,1096.0,2770,1057,2,109500.0,0.3815884476534296
-116.95,33.75,19.0,2238.0,573.0,1190,507,2,85800.0,0.4260504201680672
-116.95,33.74,20.0,2233.0,431.0,1024,399,2,89400.0,0.3896484375
-116.95,33.74,18.0,1996.0,405.0,1270,400,3,91200.0,0.31496062992125984
-116.95,33.73,21.0,4587.0,810.0,2233,765,3,94500.0,0.3425884460367219
-116.95,33.68,11.0,1183.0,178.0,543,147,4,173900.0,0.27071823204419887
-116.95,33.31,16.0,2921.0,639.0,1838,540,2,117000.0,0.29379760609357997
-116.95,32.96,18.0,2087.0,353.0,992,329,4,222600.0,0.3316532258064516
-116.95,32.84,31.0,1307.0,245.0,752,231,3,129400.0,0.3071808510638298
-116.95,32.83,14.0,12517.0,2506.0,6389,2333,3,168700.0,0.36515886680231646
-116.95,32.82,18.0,3038.0,592.0,1904,595,4,144900.0,0.3125
-116.95,32.82,12.0,5535.0,1434.0,3112,1262,3,108300.0,0.4055269922879177
-116.95,32.81,31.0,1277.0,293.0,698,237,3,147700.0,0.33954154727793695
-116.95,32.81,15.0,2619.0,599.0,1513,537,3,100000.0,0.3549239920687376
-116.95,32.79,19.0,11391.0,3093.0,7178,2905,2,123200.0,0.40470883254388407
-116.95,32.78,33.0,2432.0,443.0,1147,427,3,138100.0,0.3722755013077594
-116.95,32.78,20.0,3425.0,448.0,1489,443,6,296400.0,0.29751511081262594
-116.95,32.77,25.0,3308.0,421.0,1201,414,6,303400.0,0.3447127393838468
-116.95,32.76,13.0,5543.0,857.0,2074,737,5,266200.0,0.3553519768563163
-116.95,32.73,17.0,1635.0,272.0,960,279,5,157100.0,0.290625
-116.96,34.94,20.0,2355.0,467.0,1198,428,4,88500.0,0.3572621035058431
-116.96,34.83,30.0,1211.0,289.0,611,230,2,44700.0,0.37643207855973815
-116.96,33.94,22.0,1999.0,497.0,1304,479,1,81900.0,0.36733128834355827
-116.96,33.79,21.0,2990.0,691.0,2108,660,2,83000.0,0.31309297912713474
-116.96,33.75,35.0,3269.0,757.0,2328,705,3,76300.0,0.30283505154639173
-116.96,33.74,19.0,3649.0,755.0,1717,696,2,87600.0,0.40535818287711123
-116.96,33.73,20.0,4735.0,973.0,2306,904,3,87000.0,0.3920208152645273
-116.96,32.9,16.0,3047.0,495.0,1507,499,5,186500.0,0.33112143331121435
-116.96,32.87,17.0,4713.0,740.0,2531,723,5,158500.0,0.28565784274990125
-116.96,32.86,14.0,3064.0,496.0,1681,503,4,160300.0,0.2992266508030934
-116.96,32.85,11.0,9724.0,1796.0,5247,1777,4,166100.0,0.3386697160282066
-116.96,32.81,8.0,2378.0,638.0,1410,623,3,152500.0,0.4418439716312057
-116.96,32.8,25.0,3421.0,803.0,1681,742,3,134400.0,0.4414039262343843
-116.96,32.8,19.0,4574.0,1152.0,3045,1057,2,124100.0,0.3471264367816092
-116.96,32.8,16.0,3920.0,1094.0,2612,1023,1,120800.0,0.39165390505359876
-116.96,32.79,35.0,1081.0,266.0,691,259,3,133700.0,0.3748191027496382
-116.96,32.79,19.0,3008.0,693.0,2341,689,3,123800.0,0.29431866723622385
-116.96,32.79,17.0,5236.0,1325.0,3308,1233,2,138800.0,0.37273276904474
-116.96,32.78,26.0,2807.0,630.0,1785,580,2,132800.0,0.32492997198879553
-116.97,33.96,12.0,5876.0,1222.0,2992,1151,2,112100.0,0.38469251336898397
-116.97,33.94,29.0,3197.0,632.0,1722,603,3,91200.0,0.3501742160278746
-116.97,33.93,29.0,2793.0,722.0,1583,626,1,73200.0,0.3954516740366393
-116.97,33.78,24.0,2680.0,606.0,1728,527,3,74800.0,0.30497685185185186
-116.97,33.74,31.0,2712.0,628.0,1519,629,2,86200.0,0.4140882159315339
-116.97,33.74,20.0,3674.0,792.0,1498,758,2,76900.0,0.5060080106809078
-116.97,33.13,10.0,5149.0,851.0,2177,783,7,287500.0,0.3596692696371153
-116.97,32.83,23.0,149.0,32.0,101,34,3,112500.0,0.33663366336633666
-116.97,32.8,15.0,3927.0,1018.0,2204,977,2,111400.0,0.44328493647912887
-116.97,32.79,32.0,1255.0,338.0,782,302,3,113600.0,0.38618925831202044
-116.97,32.79,19.0,4108.0,1101.0,2971,1006,2,112500.0,0.3386065297879502
-116.97,32.78,37.0,1255.0,238.0,671,278,4,138600.0,0.4143070044709389
-116.97,32.78,35.0,1113.0,236.0,681,246,3,136400.0,0.36123348017621143
-116.97,32.78,26.0,8902.0,1413.0,3941,1387,5,226900.0,0.3519411316924638
-116.97,32.76,33.0,3071.0,466.0,1348,513,6,228900.0,0.3805637982195846
-116.97,32.76,26.0,2460.0,313.0,838,299,6,270700.0,0.3568019093078759
-116.97,32.75,28.0,3519.0,583.0,1720,590,5,186900.0,0.3430232558139535
-116.97,32.74,14.0,7410.0,1344.0,3597,1274,4,176100.0,0.35418404225743677
-116.97,32.65,4.0,16450.0,2833.0,7985,2683,6,233400.0,0.33600500939261113
-116.97,32.56,23.0,1262.0,294.0,5176,275,3,153300.0,0.05312982998454405
-116.98,34.13,16.0,2098.0,449.0,342,143,4,133900.0,0.41812865497076024
-116.98,34.07,21.0,739.0,125.0,199,82,5,117500.0,0.4120603015075377
-116.98,34.05,6.0,2290.0,312.0,957,274,7,316700.0,0.28631138975966564
-116.98,33.94,27.0,3459.0,640.0,1760,654,3,89800.0,0.3715909090909091
-116.98,33.93,40.0,2277.0,498.0,1391,453,2,73200.0,0.3256649892163911
-116.98,33.93,33.0,376.0,83.0,267,88,2,68300.0,0.3295880149812734
-116.98,33.83,15.0,2228.0,472.0,653,350,3,139300.0,0.5359877488514548
-116.98,33.77,12.0,5829.0,1309.0,2711,1118,2,107900.0,0.4123939505717447
-116.98,33.74,25.0,4952.0,1062.0,1589,1024,2,85700.0,0.644430459408433
-116.98,32.88,12.0,7320.0,1279.0,4048,1249,4,151700.0,0.30854743083003955
-116.98,32.86,19.0,2121.0,341.0,1236,353,5,153200.0,0.28559870550161814
-116.98,32.86,16.0,7718.0,1423.0,4383,1394,4,146400.0,0.31804699977184575
-116.98,32.85,12.0,3570.0,713.0,3321,666,4,134500.0,0.2005420054200542
-116.98,32.8,28.0,5721.0,1029.0,2672,1054,4,164400.0,0.3944610778443114
-116.98,32.79,32.0,3756.0,662.0,1611,598,4,189700.0,0.3711980136561142
-116.98,32.77,29.0,3558.0,447.0,1097,445,8,379600.0,0.4056517775752051
-116.98,32.75,25.0,4137.0,662.0,1905,630,4,214000.0,0.33070866141732286
-116.98,32.75,18.0,1519.0,369.0,802,347,3,170800.0,0.43266832917705733
-116.98,32.74,24.0,977.0,147.0,454,169,5,173700.0,0.3722466960352423
-116.98,32.74,16.0,3361.0,537.0,1754,578,5,162300.0,0.3295324971493729
-116.98,32.73,16.0,952.0,143.0,530,143,5,175300.0,0.269811320754717
-116.98,32.72,4.0,1078.0,158.0,571,184,5,223300.0,0.3222416812609457
-116.98,32.71,18.0,2355.0,444.0,1277,433,3,121400.0,0.33907595927956147
-116.99,34.89,24.0,2741.0,577.0,1551,522,3,70500.0,0.3365570599613153
-116.99,34.88,23.0,6060.0,1165.0,2920,1072,3,69000.0,0.36712328767123287
-116.99,34.3,29.0,5055.0,1036.0,410,191,4,157100.0,0.4658536585365854
-116.99,33.99,22.0,4227.0,658.0,1849,619,5,195900.0,0.3347755543537047
-116.99,33.92,26.0,503.0,69.0,293,59,4,147500.0,0.20136518771331058
-116.99,33.77,7.0,10352.0,2007.0,3559,1689,2,113100.0,0.4745715088508008
-116.99,33.76,12.0,7626.0,1704.0,2823,1554,2,69400.0,0.5504782146652497
-116.99,33.75,18.0,9601.0,2401.0,4002,2106,1,77000.0,0.5262368815592204
-116.99,33.73,13.0,16148.0,3474.0,6159,3232,2,97800.0,0.5247605130703036
-116.99,33.46,13.0,1614.0,410.0,846,270,3,43000.0,0.3191489361702128
-116.99,32.96,17.0,5509.0,866.0,2748,817,5,181300.0,0.29730713245997087
-116.99,32.85,32.0,5211.0,949.0,3025,948,4,134200.0,0.3133884297520661
-116.99,32.83,20.0,6696.0,1326.0,3687,1291,3,154600.0,0.35014917276918905
-116.99,32.81,25.0,4436.0,758.0,1997,738,4,201000.0,0.36955433149724587
-116.99,32.81,18.0,10968.0,1521.0,4439,1501,6,250000.0,0.3381392205451678
-116.99,32.8,34.0,3657.0,538.0,1513,562,5,195800.0,0.37144745538664903
-116.99,32.79,33.0,2420.0,393.0,1003,397,4,165100.0,0.39581256231306083
-116.99,32.79,26.0,3623.0,703.0,1609,669,4,165800.0,0.41578620261031696
-116.99,32.78,29.0,1114.0,163.0,385,154,5,222800.0,0.4
-116.99,32.77,35.0,2306.0,334.0,828,310,6,301600.0,0.3743961352657005
-116.99,32.74,18.0,3341.0,611.0,1952,602,4,215300.0,0.3084016393442623
-116.99,32.74,17.0,3101.0,547.0,1410,486,3,189900.0,0.3446808510638298
-116.99,32.73,30.0,1856.0,339.0,1103,379,4,153800.0,0.34360834088848596
-116.99,32.72,15.0,825.0,130.0,334,131,4,169500.0,0.39221556886227543
-116.99,32.72,14.0,1771.0,301.0,1046,284,5,143300.0,0.27151051625239003
-116.99,32.72,13.0,1330.0,216.0,719,215,4,149600.0,0.29902642559109877
-116.99,32.72,11.0,1112.0,164.0,441,174,5,169500.0,0.3945578231292517
-116.99,32.71,21.0,3049.0,582.0,2355,585,4,113800.0,0.2484076433121019
-116.99,32.7,15.0,3660.0,622.0,2629,612,4,150100.0,0.23278813236972232
-116.99,32.64,15.0,4331.0,699.0,2046,627,4,193500.0,0.3064516129032258
-117.0,34.89,29.0,2637.0,512.0,1188,446,3,69400.0,0.37542087542087543
-117.0,34.87,16.0,6862.0,1292.0,3562,1126,4,87200.0,0.31611454239191467
-117.0,33.74,8.0,5330.0,1529.0,2143,1107,2,94400.0,0.5165655622958469
-117.0,33.29,17.0,2073.0,313.0,573,221,8,419200.0,0.3856893542757417
-117.0,32.87,18.0,11544.0,1979.0,6296,1923,4,150400.0,0.3054320203303685
-117.0,32.85,24.0,1888.0,319.0,950,319,5,140800.0,0.3357894736842105
-117.0,32.8,33.0,1816.0,325.0,768,316,5,150300.0,0.4114583333333333
-117.0,32.77,35.0,2114.0,317.0,881,320,6,241400.0,0.36322360953461974
-117.0,32.77,30.0,1802.0,401.0,776,386,3,173500.0,0.49742268041237114
-117.0,32.76,31.0,2545.0,373.0,956,342,4,226800.0,0.3577405857740586
-117.0,32.76,31.0,1989.0,280.0,805,301,7,189100.0,0.3739130434782609
-117.0,32.74,17.0,2357.0,599.0,1423,510,2,118800.0,0.3583977512297962
-117.0,32.72,10.0,3817.0,943.0,2352,875,2,143200.0,0.37202380952380953
-117.0,32.71,22.0,2263.0,441.0,1395,416,4,123500.0,0.2982078853046595
-117.0,32.7,23.0,2785.0,468.0,1456,449,4,131000.0,0.3083791208791209
-117.0,32.67,16.0,2238.0,307.0,1002,303,7,264100.0,0.3023952095808383
-117.0,32.64,11.0,3098.0,490.0,1391,484,5,170400.0,0.34795111430625447
-117.01,34.9,36.0,2181.0,555.0,1404,492,2,55500.0,0.3504273504273504
-117.01,34.9,34.0,2194.0,519.0,1326,515,2,72000.0,0.38838612368024134
-117.01,34.89,26.0,2599.0,498.0,1332,443,3,70400.0,0.3325825825825826
-117.01,34.01,15.0,5592.0,891.0,2419,840,5,135200.0,0.34725093013642
-117.01,33.97,18.0,4775.0,886.0,1868,836,2,118800.0,0.4475374732334047
-117.01,33.04,13.0,4595.0,567.0,1643,544,8,362300.0,0.33110164333536213
-117.01,32.99,8.0,3372.0,430.0,1536,448,8,378300.0,0.2916666666666667
-117.01,32.85,23.0,2592.0,414.0,1401,431,5,151400.0,0.3076374018558173
-117.01,32.84,23.0,1951.0,395.0,901,378,3,143300.0,0.4195338512763596
-117.01,32.83,17.0,15401.0,3280.0,7302,3176,3,121900.0,0.4349493289509723
-117.01,32.81,26.0,4499.0,645.0,1866,626,6,185100.0,0.3354769560557342
-117.01,32.81,21.0,4203.0,618.0,1620,600,5,193500.0,0.37037037037037035
-117.01,32.8,20.0,2705.0,545.0,1198,497,4,168900.0,0.41485809682804675
-117.01,32.8,17.0,1558.0,479.0,803,431,3,160200.0,0.5367372353673724
-117.01,32.8,17.0,1042.0,210.0,650,215,3,84200.0,0.33076923076923076
-117.01,32.79,33.0,4015.0,663.0,1864,664,4,159300.0,0.3562231759656652
-117.01,32.79,31.0,3776.0,815.0,1886,799,3,155300.0,0.4236479321314952
-117.01,32.78,20.0,2616.0,597.0,1532,579,3,235600.0,0.3779373368146214
-117.01,32.77,43.0,841.0,192.0,496,207,3,149300.0,0.4173387096774194
-117.01,32.77,34.0,3330.0,723.0,1592,656,3,164200.0,0.4120603015075377
-117.01,32.76,34.0,3415.0,608.0,1464,593,4,223700.0,0.40505464480874315
-117.01,32.76,22.0,3626.0,824.0,1800,769,3,189600.0,0.4272222222222222
-117.01,32.75,34.0,2105.0,340.0,973,357,4,152500.0,0.3669064748201439
-117.01,32.75,26.0,4038.0,706.0,2065,687,4,178100.0,0.3326876513317191
-117.01,32.74,31.0,3473.0,722.0,2098,677,3,135200.0,0.3226882745471878
-117.01,32.73,22.0,2526.0,530.0,1556,529,3,120800.0,0.33997429305912596
-117.01,32.72,12.0,2914.0,734.0,2104,703,2,132300.0,0.3341254752851711
-117.01,32.71,20.0,3506.0,692.0,1977,668,3,129100.0,0.33788568538189173
-117.01,32.7,7.0,2327.0,490.0,1304,445,3,132200.0,0.3412576687116564
-117.01,32.7,25.0,2321.0,398.0,1434,386,4,120800.0,0.2691771269177127
-117.01,32.67,17.0,2319.0,348.0,1125,337,6,266900.0,0.2995555555555556
-117.01,32.66,11.0,9992.0,1368.0,4495,1316,7,293900.0,0.292769744160178
-117.01,32.63,7.0,6483.0,976.0,3269,1005,6,221600.0,0.30743346589171
-117.02,36.4,19.0,619.0,239.0,490,164,2,14999.0,0.3346938775510204
-117.02,34.9,37.0,1199.0,351.0,782,296,2,61600.0,0.37851662404092073
-117.02,34.89,29.0,3111.0,661.0,1530,608,3,69300.0,0.39738562091503266
-117.02,34.03,19.0,4415.0,648.0,1627,619,4,191600.0,0.38045482483097726
-117.02,33.95,5.0,1822.0,367.0,798,313,3,105200.0,0.39223057644110276
-117.02,33.81,10.0,6317.0,1335.0,2625,1094,2,108900.0,0.4167619047619048
-117.02,33.76,20.0,1317.0,203.0,453,158,3,120700.0,0.3487858719646799
-117.02,33.73,14.0,3700.0,750.0,1171,695,2,112500.0,0.5935098206660974
-117.02,33.71,6.0,8278.0,1579.0,3062,1446,3,134700.0,0.4722403657740039
-117.02,33.6,7.0,1972.0,352.0,964,317,3,337200.0,0.3288381742738589
-117.02,32.95,25.0,1909.0,334.0,1043,322,4,160100.0,0.3087248322147651
-117.02,32.84,17.0,4013.0,673.0,2263,661,5,148300.0,0.2920901458241273
-117.02,32.81,27.0,1950.0,317.0,950,320,4,164000.0,0.3368421052631579
-117.02,32.81,26.0,1998.0,301.0,874,305,5,180900.0,0.3489702517162471
-117.02,32.81,14.0,3173.0,599.0,1451,585,4,182200.0,0.40317022742935904
-117.02,32.8,29.0,1232.0,243.0,665,247,4,168900.0,0.37142857142857144
-117.02,32.8,27.0,2369.0,370.0,927,374,4,177200.0,0.4034519956850054
-117.02,32.79,36.0,2211.0,384.0,868,329,4,147900.0,0.3790322580645161
-117.02,32.78,33.0,3481.0,708.0,1726,719,3,158200.0,0.4165701042873696
-117.02,32.78,31.0,2567.0,507.0,1198,499,3,163000.0,0.41652754590984975
-117.02,32.76,40.0,2523.0,488.0,976,470,3,185700.0,0.48155737704918034
-117.02,32.76,15.0,1204.0,326.0,543,326,1,154200.0,0.6003683241252302
-117.02,32.75,33.0,3296.0,537.0,1345,556,5,217100.0,0.4133828996282528
-117.02,32.74,30.0,4205.0,772.0,2012,734,4,144700.0,0.3648111332007952
-117.02,32.74,12.0,3301.0,963.0,2000,879,2,119200.0,0.4395
-117.02,32.73,22.0,5201.0,865.0,3280,817,5,141400.0,0.24908536585365854
-117.02,32.72,36.0,2030.0,369.0,1142,357,4,126900.0,0.3126094570928196
-117.02,32.71,30.0,3187.0,592.0,2082,631,4,118500.0,0.30307396733909703
-117.02,32.7,22.0,2756.0,516.0,1849,486,4,125400.0,0.26284478096268254
-117.02,32.68,14.0,3986.0,675.0,2065,702,6,267400.0,0.33995157384987895
-117.02,32.67,20.0,1505.0,184.0,635,182,7,245200.0,0.2866141732283465
-117.02,32.66,19.0,771.0,103.0,376,108,7,273600.0,0.2872340425531915
-117.02,32.64,5.0,260.0,41.0,157,42,7,281700.0,0.267515923566879
-117.02,32.59,19.0,1902.0,335.0,1102,313,3,98100.0,0.28402903811252267
-117.03,34.91,27.0,2718.0,583.0,1472,509,3,76600.0,0.34578804347826086
-117.03,34.87,7.0,2245.0,407.0,1016,364,4,101500.0,0.35826771653543305
-117.03,34.07,16.0,3784.0,577.0,1615,525,4,220300.0,0.32507739938080493
-117.03,34.03,26.0,3501.0,664.0,1860,681,3,113500.0,0.36612903225806454
-117.03,33.89,6.0,78.0,11.0,27,10,3,187500.0,0.37037037037037035
-117.03,33.32,14.0,1088.0,209.0,601,193,4,243800.0,0.3211314475873544
-117.03,33.18,17.0,5391.0,886.0,2732,830,5,212800.0,0.30380673499267935
-117.03,33.12,25.0,3142.0,446.0,1286,419,5,248300.0,0.32581648522550544
-117.03,32.96,16.0,3424.0,698.0,1940,645,4,182100.0,0.3324742268041237
-117.03,32.82,16.0,1765.0,289.0,743,280,5,209700.0,0.3768506056527591
-117.03,32.8,19.0,3866.0,775.0,1554,703,4,220000.0,0.4523809523809524
-117.03,32.79,31.0,2366.0,383.0,1077,387,4,174400.0,0.3593314763231198
-117.03,32.79,26.0,3859.0,513.0,1469,538,6,220500.0,0.3662355343771273
-117.03,32.78,17.0,5481.0,1618.0,2957,1537,3,171300.0,0.5197835644234021
-117.03,32.77,34.0,1796.0,428.0,918,424,3,161200.0,0.46187363834422657
-117.03,32.77,19.0,4819.0,1492.0,2572,1336,2,118200.0,0.5194401244167963
-117.03,32.75,24.0,7879.0,1655.0,3898,1534,3,187300.0,0.3935351462288353
-117.03,32.74,37.0,821.0,150.0,404,135,3,130400.0,0.3341584158415842
-117.03,32.74,35.0,1878.0,454.0,991,409,2,129700.0,0.4127144298688194
-117.03,32.73,38.0,3174.0,606.0,1557,619,4,123600.0,0.39755940912010274
-117.03,32.73,34.0,2061.0,391.0,1169,400,4,142000.0,0.3421727972626176
-117.03,32.73,32.0,1750.0,333.0,997,335,3,154400.0,0.33600802407221664
-117.03,32.72,38.0,886.0,176.0,505,188,4,125400.0,0.3722772277227723
-117.03,32.72,37.0,2192.0,455.0,1515,446,3,120600.0,0.2943894389438944
-117.03,32.71,34.0,2328.0,444.0,1684,429,3,99600.0,0.25475059382422804
-117.03,32.71,33.0,3126.0,627.0,2300,623,3,103000.0,0.2708695652173913
-117.03,32.7,19.0,2304.0,572.0,2010,556,2,109900.0,0.2766169154228856
-117.03,32.69,8.0,2460.0,397.0,1784,390,5,175500.0,0.218609865470852
-117.03,32.69,5.0,3201.0,532.0,2061,536,5,179400.0,0.2600679281901989
-117.03,32.69,10.0,901.0,163.0,698,167,5,156100.0,0.23925501432664756
-117.03,32.67,15.0,5094.0,818.0,2118,758,5,266600.0,0.3578847969782814
-117.03,32.65,14.0,1111.0,142.0,472,145,8,290500.0,0.3072033898305085
-117.03,32.63,14.0,2796.0,476.0,1466,464,5,213700.0,0.3165075034106412
-117.03,32.63,13.0,2087.0,313.0,1165,330,6,227700.0,0.2832618025751073
-117.03,32.61,22.0,1028.0,148.0,523,152,6,166900.0,0.29063097514340347
-117.04,34.89,37.0,1884.0,366.0,1052,353,3,66800.0,0.3355513307984791
-117.04,34.04,30.0,3474.0,735.0,1674,691,3,98300.0,0.4127837514934289
-117.04,34.03,29.0,3375.0,795.0,1760,699,3,92000.0,0.3971590909090909
-117.04,34.02,24.0,4663.0,1213.0,1851,1116,1,103500.0,0.6029173419773096
